#group,false,false,true,true,false,true,true,true,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,double,double,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,exchange,symbol,price,quantity,side
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:18.593Z,trades,BybitFutures,BTCUSDT,64490.5,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:18.612Z,trades,BybitFutures,BTCUSDT,64494.1,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:18.742Z,trades,BybitFutures,BTCUSDT,64494.1,0.077,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:18.932Z,trades,BybitFutures,BTCUSDT,64494.2,0.098,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:18.998Z,trades,BybitFutures,BTCUSDT,64494.2,0.023,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.338Z,trades,BybitFutures,BTCUSDT,64494.1,0.02,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.464Z,trades,BybitFutures,BTCUSDT,64494.2,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.606Z,trades,BybitFutures,BTCUSDT,64494.1,0.05,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.733Z,trades,BybitFutures,BTCUSDT,64494.1,0.035,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.763Z,trades,BybitFutures,BTCUSDT,64494.1,0.027,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.767Z,trades,BybitFutures,BTCUSDT,64493.3,0.011,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.777Z,trades,BybitFutures,BTCUSDT,64493.3,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.781Z,trades,BybitFutures,BTCUSDT,64490.4,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.787Z,trades,BybitFutures,BTCUSDT,64490.4,0.008,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.855Z,trades,BybitFutures,BTCUSDT,64486,0.015,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.911Z,trades,BybitFutures,BTCUSDT,64485.9,0.045,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.912Z,trades,BybitFutures,BTCUSDT,64485.9,0.154,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.917Z,trades,BybitFutures,BTCUSDT,64482.6,0.006,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.918Z,trades,BybitFutures,BTCUSDT,64482.5,0.007,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.92Z,trades,BybitFutures,BTCUSDT,64481.9,0.024,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:19.931Z,trades,BybitFutures,BTCUSDT,64479.5,0.08,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.007Z,trades,BybitFutures,BTCUSDT,64479.5,0.032,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.009Z,trades,BybitFutures,BTCUSDT,64474.6,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.01Z,trades,BybitFutures,BTCUSDT,64474.9,0.015,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.046Z,trades,BybitFutures,BTCUSDT,64474.1,0.738,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.077Z,trades,BybitFutures,BTCUSDT,64474.1,0.009,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.104Z,trades,BybitFutures,BTCUSDT,64474.1,0.207,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.201Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.202Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.203Z,trades,BybitFutures,BTCUSDT,64474,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.204Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.205Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.206Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.207Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.208Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.209Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.21Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.211Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.212Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.213Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.214Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.256Z,trades,BybitFutures,BTCUSDT,64474,0.034,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.29Z,trades,BybitFutures,BTCUSDT,64474.1,0.211,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.293Z,trades,BybitFutures,BTCUSDT,64474.1,0.1,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.435Z,trades,BybitFutures,BTCUSDT,64474,0.047,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.602Z,trades,BybitFutures,BTCUSDT,64474.1,0.023,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.624Z,trades,BybitFutures,BTCUSDT,64474,0.093,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.818Z,trades,BybitFutures,BTCUSDT,64474,0.05,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.944Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:20.983Z,trades,BybitFutures,BTCUSDT,64474,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.059Z,trades,BybitFutures,BTCUSDT,64474.1,0.165,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.105Z,trades,BybitFutures,BTCUSDT,64474.1,0.012,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.106Z,trades,BybitFutures,BTCUSDT,64474,0.05,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.116Z,trades,BybitFutures,BTCUSDT,64474,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.117Z,trades,BybitFutures,BTCUSDT,64474.1,0.025,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.183Z,trades,BybitFutures,BTCUSDT,64474,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.184Z,trades,BybitFutures,BTCUSDT,64474,0.056,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.191Z,trades,BybitFutures,BTCUSDT,64472.8,0.013,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.194Z,trades,BybitFutures,BTCUSDT,64472.8,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.195Z,trades,BybitFutures,BTCUSDT,64472.7,0.008,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.211Z,trades,BybitFutures,BTCUSDT,64470,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.223Z,trades,BybitFutures,BTCUSDT,64468.9,0.024,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.228Z,trades,BybitFutures,BTCUSDT,64466.5,0.024,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.297Z,trades,BybitFutures,BTCUSDT,64465.2,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.303Z,trades,BybitFutures,BTCUSDT,64463.2,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.471Z,trades,BybitFutures,BTCUSDT,64463,0.024,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.485Z,trades,BybitFutures,BTCUSDT,64463.1,0.009,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.588Z,trades,BybitFutures,BTCUSDT,64463.1,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.629Z,trades,BybitFutures,BTCUSDT,64463.1,0.011,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.75Z,trades,BybitFutures,BTCUSDT,64463.1,0.099,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.912Z,trades,BybitFutures,BTCUSDT,64463.1,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:21.955Z,trades,BybitFutures,BTCUSDT,64463.1,0.066,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.086Z,trades,BybitFutures,BTCUSDT,64463,0.009,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.199Z,trades,BybitFutures,BTCUSDT,64463,0.026,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.207Z,trades,BybitFutures,BTCUSDT,64463,0.063,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.253Z,trades,BybitFutures,BTCUSDT,64463,0.006,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.453Z,trades,BybitFutures,BTCUSDT,64463,0.032,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.478Z,trades,BybitFutures,BTCUSDT,64463.1,0.14,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.497Z,trades,BybitFutures,BTCUSDT,64463.1,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.509Z,trades,BybitFutures,BTCUSDT,64458,0.132,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.561Z,trades,BybitFutures,BTCUSDT,64458,0.01,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.794Z,trades,BybitFutures,BTCUSDT,64458.1,0.128,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.866Z,trades,BybitFutures,BTCUSDT,64458,0.055,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.883Z,trades,BybitFutures,BTCUSDT,64458,0.029,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.89Z,trades,BybitFutures,BTCUSDT,64458,0.014,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.901Z,trades,BybitFutures,BTCUSDT,64457,0.083,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.902Z,trades,BybitFutures,BTCUSDT,64457,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.903Z,trades,BybitFutures,BTCUSDT,64456,0.103,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.922Z,trades,BybitFutures,BTCUSDT,64456,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.923Z,trades,BybitFutures,BTCUSDT,64456,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.924Z,trades,BybitFutures,BTCUSDT,64456,0.057,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.928Z,trades,BybitFutures,BTCUSDT,64454.5,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.934Z,trades,BybitFutures,BTCUSDT,64454,0.238,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.943Z,trades,BybitFutures,BTCUSDT,64454,0.394,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.944Z,trades,BybitFutures,BTCUSDT,64451,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.953Z,trades,BybitFutures,BTCUSDT,64450.1,0.05,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.977Z,trades,BybitFutures,BTCUSDT,64450,0.003,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.978Z,trades,BybitFutures,BTCUSDT,64450,0.003,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.979Z,trades,BybitFutures,BTCUSDT,64450,0.028,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.984Z,trades,BybitFutures,BTCUSDT,64448,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:22.991Z,trades,BybitFutures,BTCUSDT,64443.8,0.007,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.044Z,trades,BybitFutures,BTCUSDT,64443.2,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.062Z,trades,BybitFutures,BTCUSDT,64440.9,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.223Z,trades,BybitFutures,BTCUSDT,64440.1,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.289Z,trades,BybitFutures,BTCUSDT,64440.1,0.491,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.302Z,trades,BybitFutures,BTCUSDT,64440.1,0.014,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.303Z,trades,BybitFutures,BTCUSDT,64440.1,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.304Z,trades,BybitFutures,BTCUSDT,64440.1,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.305Z,trades,BybitFutures,BTCUSDT,64440.1,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.34Z,trades,BybitFutures,BTCUSDT,64440.1,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.46Z,trades,BybitFutures,BTCUSDT,64440.1,0.284,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.472Z,trades,BybitFutures,BTCUSDT,64443.2,0.033,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.502Z,trades,BybitFutures,BTCUSDT,64443.2,0.046,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.503Z,trades,BybitFutures,BTCUSDT,64443.2,0.054,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.505Z,trades,BybitFutures,BTCUSDT,64443.2,0.031,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.659Z,trades,BybitFutures,BTCUSDT,64443.2,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.721Z,trades,BybitFutures,BTCUSDT,64443.3,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.749Z,trades,BybitFutures,BTCUSDT,64443.3,0.049,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.772Z,trades,BybitFutures,BTCUSDT,64443.3,0.003,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.774Z,trades,BybitFutures,BTCUSDT,64443.3,0.042,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.91Z,trades,BybitFutures,BTCUSDT,64443.2,0.007,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:23.99Z,trades,BybitFutures,BTCUSDT,64443.2,0.011,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.024Z,trades,BybitFutures,BTCUSDT,64443.3,0.003,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.036Z,trades,BybitFutures,BTCUSDT,64443.3,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.113Z,trades,BybitFutures,BTCUSDT,64443.2,0.019,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.128Z,trades,BybitFutures,BTCUSDT,64443.2,0.032,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.177Z,trades,BybitFutures,BTCUSDT,64443.3,0.003,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.455Z,trades,BybitFutures,BTCUSDT,64443.2,0.037,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.535Z,trades,BybitFutures,BTCUSDT,64443.3,0.004,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.564Z,trades,BybitFutures,BTCUSDT,64443.3,0.003,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.572Z,trades,BybitFutures,BTCUSDT,64443.3,0.004,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.573Z,trades,BybitFutures,BTCUSDT,64443.3,0.003,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.574Z,trades,BybitFutures,BTCUSDT,64448.1,0.154,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.612Z,trades,BybitFutures,BTCUSDT,64448.1,0.06,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.633Z,trades,BybitFutures,BTCUSDT,64448.1,0.069,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.635Z,trades,BybitFutures,BTCUSDT,64448.1,0.042,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.719Z,trades,BybitFutures,BTCUSDT,64453.8,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.779Z,trades,BybitFutures,BTCUSDT,64453.9,0.061,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.874Z,trades,BybitFutures,BTCUSDT,64455.3,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.884Z,trades,BybitFutures,BTCUSDT,64455.3,0.019,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.906Z,trades,BybitFutures,BTCUSDT,64455.3,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.95Z,trades,BybitFutures,BTCUSDT,64455.3,0.009,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:24.968Z,trades,BybitFutures,BTCUSDT,64455.3,0.008,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.061Z,trades,BybitFutures,BTCUSDT,64455.4,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.176Z,trades,BybitFutures,BTCUSDT,64455.3,0.093,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.212Z,trades,BybitFutures,BTCUSDT,64452,0.009,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.313Z,trades,BybitFutures,BTCUSDT,64452.2,0.062,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.348Z,trades,BybitFutures,BTCUSDT,64452.2,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.36Z,trades,BybitFutures,BTCUSDT,64452.2,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.461Z,trades,BybitFutures,BTCUSDT,64458.1,0.1,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.651Z,trades,BybitFutures,BTCUSDT,64458.1,0.145,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.67Z,trades,BybitFutures,BTCUSDT,64458.1,0.01,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.694Z,trades,BybitFutures,BTCUSDT,64458.1,0.006,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.708Z,trades,BybitFutures,BTCUSDT,64458.1,0.017,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.729Z,trades,BybitFutures,BTCUSDT,64463.1,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:12:25.73Z,trades,BybitFutures,BTCUSDT,64463.2,0.249,buy
